Unnamed: 0.1,tower,lat,lon,orbit,scene,tile,time_UTC,date_UTC,doy,time_solar,AOT,COT,vapor_gccm,ozone_cm,SZA,KG,Unnamed: 0,lat_Y,lon_Y,orbit_Y,scene_Y,tile_Y,time_UTC_Y,time_solar_Y,BESSinst,ESI,ESIdaily,ESIdailyUncertainty,ETdaily,ETdailyUncertainty,ETinstUncertainty,EmisWB,GPP,LST,LST_err,MOD16inst,NDVI-UQ,PET,PTJPLSMcanopy,PTJPLSMinst,PTJPLSMinterception,PTJPLSMsoil,RH,Rg,Rn,SM,STICcanopy,STICinst,Ta,WUE,albedo-UQ,height,radiance_1,radiance_2,radiance_3,radiance_4,radiance_5,view_zenith,year,Ta_C,ST_K,NDVI,albedo,ST_C,elevation_km,Ra,UV,VIS,NIR,VISdiff,NIRdiff,VISdir,NIRdir,SWout,LWin,LWout,hour_of_day,Topt,fAPARmax
162,US-PFq,45.9271,-90.2475,5653,6,15TYL,2019-07-05 00:00:00,2019-07-05,186,2019-07-04 17:59:00.600,0.1679906249046325,73.58078002929688,4.424029350280762,0.3082490563392639,73.55792808178722,4.0,4338,45.9271,-90.2475,5653,6,15TYL,7/5/19 13:11,10:12.6,193.75783,0.6127173,1.0,0.00576,3.9435748,0.0576,54.974567,0.95,31.530762,288.8,1.92,278.85114,,224.60312,0.020795917,137.75128,0.9668446,0.012359439,0.8789811,11.09343573159617,0.0,0.3513708,0.0,152.03036,21.094147,0.0,,439.3881,,7.2577333,,7.9612846,7.285751,22.935236,2019,21.094147,288.8,0.91085976,0.1456703,15.65,3.493,365.03597306728665,0.9651988049239292,5.971815732953604,4.13617462825143,5.459850374694852,4.135394590817104,0.5119653582587516,0.0007800374343265,1.6159841110523336,362.2075503719998,374.734379979042,17,0.0,0.49510000000000004
163,US-PFq,45.9271,-90.2475,5699,5,15TYL,2019-07-08 00:00:00,2019-07-08,189,2019-07-07 17:59:00.600,0.5198169946670532,-0.0443261750042438,1.8252662420272827,0.3353461325168609,73.74796270771009,4.0,4342,45.9271,-90.2475,5699,5,15TYL,7/8/19 12:20,19:25.6,,,,,,,,0.966,,286.04,1.36,,,,,,,,,223.097152112096,,,,,,,,439.985,,7.072905,,7.6717973,7.152893,3.6855214,2019,,286.04,0.91139615,0.122104466,12.89,3.493,360.9860763346434,9.84046634675556,91.70523280125416,122.39826909058272,55.049121602734,37.5176214148531,36.656111198520165,84.88064767572962,27.241158624768254,,366.68688928808734,17,0.0,0.49510000000000004
164,US-PFq,45.9271,-90.2475,6630,5,15TYL,2019-09-06 00:00:00,2019-09-06,249,2019-09-05 17:59:00.600,0.3519242107868194,24.648944854736328,2.8243300914764404,0.2893485128879547,84.72500475162882,4.0,4453,45.9271,-90.2475,6630,5,15TYL,9/6/19 12:11,10:01.6,,,,,,,,0.952,,277.86,1.64,,,,,,,,,6.415684514647798,,,,,,,,440.61432,,5.9787226,,6.707849,6.306682,25.117575,2019,,277.86,0.9147224,0.11432586,4.71,3.493,120.9337656752886,0.5404071012697665,3.092809218631796,2.7749881696366607,2.8287110252437904,2.7749881696366607,0.2640981933880049,0.0,0.7334786496257921,,321.77496537922093,17,0.0,0.49510000000000004
165,US-PFq,45.9271,-90.2475,6630,5,15TYL,2019-09-06 00:00:00,2019-09-06,249,2019-09-05 17:59:00.600,0.3519242107868194,24.648944854736328,2.8243300914764404,0.2893485128879547,84.72500475162882,4.0,4454,45.9271,-90.2475,6630,5,15TYL,9/6/19 12:11,10:01.6,,,,,,,,0.952,,277.86,1.64,,,,,,,,,6.415684514647798,,,,,,,,440.61432,,5.9787226,,6.707849,6.306682,25.117575,2019,,277.86,0.9147224,0.11432586,4.71,3.493,120.9337656752886,0.5404071012697665,3.092809218631796,2.7749881696366607,2.8287110252437904,2.7749881696366607,0.2640981933880049,0.0,0.7334786496257921,,321.77496537922093,17,0.0,0.49510000000000004
166,US-Syv,46.242,-89.3477,12274,4,15TYM,2020-09-04 00:00:00,2020-09-04,248,2020-09-03 18:02:36.552,0.0455341041088104,39.34721374511719,1.2479722499847412,0.33342444896698,85.0538652181187,4.0,4842,46.242,-89.3477,12274,4,15TYM,9/4/20 12:09,12:05.6,,,,,,,,0.962,,281.94,1.08,,,,,,,,,5.176762532024116,,,,,,,,520.4375,,6.3479576,,7.048783,6.5387883,16.060799,2020,,281.94,0.7786991,0.12285839,8.79,2.75,113.35447874477885,0.5169990122797571,2.6044899019589782,2.051274614815777,2.379642378852354,2.049315432527857,0.2248475231066242,0.0019591822879201,0.6360087100968064,,344.67757757449493,18,0.0,0.4913
167,US-WCr,45.8059,-90.0799,5116,8,15TYL,2019-05-31 00:00:00,2019-05-31,151,2019-05-30 17:59:40.824,0.7650538682937622,-1.7809169292449951,2.48584508895874,0.3454281687736511,74.6053204476462,4.0,5476,45.8059,-90.0799,5116,8,15TYL,5/31/19 22:42,41:58.8,38.343636,0.46540987,0.9840957,0.00564,0.66378015,0.056399997,89.119026,0.964,8.977026,292.0,1.88,251.33546,,187.8456,0.42958283,86.1905,0.35988998,0.20147923,0.6528165,162.85908263844087,89.93587726007826,0.32071307,0.0,28.881926,19.216301,0.0,,488.9458,,7.582426,,8.171509,7.3518786,18.33661,2019,19.216301,292.0,0.78389215,0.06564763,18.85,0.373,344.01927527218766,7.2242263731776815,69.27196203224372,86.786727548837,48.74894295875068,35.45688515833358,20.52301907349304,51.32984239050343,10.69131279918779,335.16056318488137,397.3924557640562,17,0.0,0.4989
168,US-WCr,45.8059,-90.0799,5177,8,15TYL,2019-06-04 00:00:00,2019-06-04,155,2019-06-03 17:59:40.824,0.5306011438369751,1.6883498430252075,2.551189422607422,0.344730406999588,74.21492776389324,4.0,5478,45.8059,-90.0799,5177,8,15TYL,6/4/19 21:01,00:56.8,98.91593,0.50946677,1.0,0.00564,3.08224635,0.056399997,77.46093,0.966,24.570457,296.04,1.88,296.9302,,231.64888,0.0906055,118.01741,0.73005,0.18090385,0.79992193,112.342088229481,35.23093545497861,0.39239204,0.4133954,181.27554,21.383657,0.0,,488.9565,,8.029282,,8.607552,7.725477,9.646465,2019,21.383657,296.04,0.7875583,0.14573573,22.89,0.373,352.1234607675869,6.661405996782164,52.16695097289579,53.29074576598765,25.536909051739663,52.57088367963519,26.630041921156124,0.7198620863524567,16.37225623784782,359.9779348295694,420.716831366224,17,0.0,0.4989
169,US-WCr,45.8059,-90.0799,5238,8,15TYL,2019-06-08 00:00:00,2019-06-08,159,2019-06-07 17:59:40.824,0.1037769764661789,-0.0160998199135065,2.303846836090088,0.3163683414459228,73.89649135568884,4.0,5482,45.8059,-90.0799,5238,8,15TYL,6/8/19 19:20,19:40.8,350.79395,0.46228534,1.0,0.00288,4.03343615,0.0288,143.50894,0.978,50.0,301.8,0.96,587.5698,,477.95166,0.5882961,221.15654,0.22521223,0.18585019,0.5809197,246.66579229136065,111.43954309559146,0.4308582,0.5253331,256.2384,24.017933,0.0,,489.46353,,9.245319,,9.6234865,8.669304,2.0631225,2019,24.017933,301.8,0.79608476,0.16270477,28.65,0.373,358.6836757760892,12.486786811080986,112.9561437564664,122.21020412304912,29.882566091231485,13.556529761001594,83.07357766523492,108.65367436204752,40.1337010016336,364.9806933872231,460.0732415813587,17,0.0,0.4989
170,US-WCr,45.8059,-90.0799,5345,8,15TYL,2019-06-15 00:00:00,2019-06-15,166,2019-06-14 17:59:40.824,0.2507283091545105,112.33018493652344,2.923570156097412,0.3639492392539978,73.51671980004183,4.0,5493,45.8059,-90.0799,5345,8,15TYL,6/15/19 16:46,46:15.8,346.57733,0.48448667,1.0,0.00396,4.71179685,0.0396,223.57405,0.974,50.0,290.8,1.32,621.4807,,461.7854,0.8201485,223.26514,0.17124334,0.002368408,0.53765476,6.124392494233163,0.0,0.31326196,0.0,2.1345031,16.55363,0.0,,490.03055,,7.4621205,,8.070561,7.3682327,13.516183,2019,16.55363,290.8,0.9217351,0.04698573,17.65,0.373,366.40316280750966,0.5808430731757507,3.5286107159939992,2.009991013815431,3.226332909687101,2.009991013815431,0.3022778063068982,0.0,0.2877590521480659,310.3019099250708,394.9551161908095,17,0.0,0.4989
171,US-WCr,45.8059,-90.0799,5345,8,15TYL,2019-06-15 00:00:00,2019-06-15,166,2019-06-14 17:59:40.824,0.2507283091545105,112.33018493652344,2.923570156097412,0.3639492392539978,73.51671980004183,4.0,5494,45.8059,-90.0799,5345,8,15TYL,6/15/19 16:46,46:15.8,346.57733,0.48448667,1.0,0.00396,4.71179685,0.0396,223.57405,0.974,50.0,290.8,1.32,621.4807,,461.7854,0.8201485,223.26514,0.17124334,0.002368408,0.53765476,6.124392494233163,0.0,0.31326196,0.0,2.1345031,16.55363,0.0,,490.03055,,7.4621205,,8.070561,7.3682327,13.516183,2019,16.55363,290.8,0.9217351,0.04698573,17.65,0.373,366.40316280750966,0.5808430731757507,3.5286107159939992,2.009991013815431,3.226332909687101,2.009991013815431,0.3022778063068982,0.0,0.2877590521480659,310.3019099250708,394.9551161908095,17,0.0,0.4989
172,US-WCr,45.8059,-90.0799,5345,8,15TYL,2019-06-15 00:00:00,2019-06-15,166,2019-06-14 17:59:40.824,0.2507283091545105,112.33018493652344,2.923570156097412,0.3639492392539978,73.51671980004183,4.0,5497,45.8059,-90.0799,5348,5,15TYL,6/15/19 21:37,37:20.8,269.6072,0.4817286,1.0,0.0036,4.9656222,0.036000002,104.155594,0.978,50.0,292.44,1.2,442.6635,,347.55804,0.82208467,167.4569,0.17336452,0.002425156,0.537872,6.124392494233163,0.0,0.32430315,0.80105686,214.16791,19.467213,0.0,,491.14407,,7.743791,,8.317476,7.603157,25.086128,2019,19.467213,292.44,0.9217351,0.04698573,19.29,0.373,366.40316280750966,0.5808430731757507,3.5286107159939992,2.009991013815431,3.226332909687101,2.009991013815431,0.3022778063068982,0.0,0.2877590521480659,329.2404513434648,405.5992414177305,17,0.0,0.4989
173,US-WCr,45.8059,-90.0799,5345,8,15TYL,2019-06-15 00:00:00,2019-06-15,166,2019-06-14 17:59:40.824,0.2507283091545105,112.33018493652344,2.923570156097412,0.3639492392539978,73.51671980004183,4.0,5498,45.8059,-90.0799,5348,5,15TYL,6/15/19 21:37,37:20.8,269.6072,0.4817286,1.0,0.0036,4.9656222,0.036000002,104.155594,0.978,50.0,292.44,1.2,442.6635,,347.55804,0.82208467,167.4569,0.17336452,0.002425156,0.537872,6.124392494233163,0.0,0.32430315,0.80105686,214.16791,19.467213,0.0,,491.14407,,7.743791,,8.317476,7.603157,25.086128,2019,19.467213,292.44,0.9217351,0.04698573,19.29,0.373,366.40316280750966,0.5808430731757507,3.5286107159939992,2.009991013815431,3.226332909687101,2.009991013815431,0.3022778063068982,0.0,0.2877590521480659,329.2404513434648,405.5992414177305,17,0.0,0.4989
174,US-WCr,45.8059,-90.0799,5363,6,15TYL,2019-06-16 00:00:00,2019-06-16,167,2019-06-15 17:59:40.824,0.0633015260100364,1.6467427015304563,1.4249731302261353,0.3371383547782898,73.48117773903056,4.0,5500,45.8059,-90.0799,5363,6,15TYL,6/16/19 20:48,47:45.8,,,,,,,,0.976,,294.28,1.44,,,,,,,,,128.97402725246798,,,,,,,,490.57056,,7.869356,,8.443021,7.614006,10.010949,2019,,294.28,0.9216012,0.04698429,21.13,0.373,367.1126518880925,8.426916608298834,60.87973101927287,59.53488832740154,29.27178385743051,58.52683586704588,31.60794716184236,1.0080524603556569,6.0597530988978585,,415.0534092498018,17,0.0,0.4989
175,US-WCr,45.8059,-90.0799,5406,8,15TYL,2019-06-19 00:00:00,2019-06-19,170,2019-06-18 17:59:40.824,0.1185800731182098,40.44513702392578,1.9534012079238887,0.3518864214420318,73.40286935249796,4.0,5504,45.8059,-90.0799,5406,8,15TYL,6/19/19 15:05,05:07.8,313.29422,0.82111436,1.0,0.00396,5.8897505,0.0396,92.18553,0.972,50.0,290.34,1.32,541.78766,,408.6535,0.8706032,335.9437,0.12868357,0.0,0.56967235,19.760893602425654,0.0,0.22932817,0.7762933,341.2667,17.300898,0.0,,490.81107,,7.407759,,8.004981,7.302203,4.542597,2019,17.300898,290.34,0.92510736,0.046979167,17.19,0.373,368.64921249570943,1.7623405390680895,10.167987245985795,7.806859999607414,9.29343484367002,7.803796299036508,0.8745524023157749,0.0030637005709062,0.9283503206175864,317.0420381291849,391.6561344809476,17,0.0,0.4989
176,US-WCr,45.8059,-90.0799,5406,8,15TYL,2019-06-19 00:00:00,2019-06-19,170,2019-06-18 17:59:40.824,0.1185800731182098,40.44513702392578,1.9534012079238887,0.3518864214420318,73.40286935249796,4.0,5505,45.8059,-90.0799,5406,8,15TYL,6/19/19 15:05,05:07.8,313.29422,0.82111436,1.0,0.00396,5.8897505,0.0396,92.18553,0.972,50.0,290.34,1.32,541.78766,,408.6535,0.8706032,335.9437,0.12868357,0.0,0.56967235,19.760893602425654,0.0,0.22932817,0.7762933,341.2667,17.300898,0.0,,490.81107,,7.407759,,8.004981,7.302203,4.542597,2019,17.300898,290.34,0.92510736,0.046979167,17.19,0.373,368.64921249570943,1.7623405390680895,10.167987245985795,7.806859999607414,9.29343484367002,7.803796299036508,0.8745524023157749,0.0030637005709062,0.9283503206175864,317.0420381291849,391.6561344809476,17,0.0,0.4989
177,US-WCr,45.8059,-90.0799,5406,8,15TYL,2019-06-19 00:00:00,2019-06-19,170,2019-06-18 17:59:40.824,0.1185800731182098,40.44513702392578,1.9534012079238887,0.3518864214420318,73.40286935249796,4.0,5506,45.8059,-90.0799,5406,8,15TYL,6/19/19 15:05,05:07.8,313.29422,0.82111436,1.0,0.00396,5.8897505,0.0396,92.18553,0.972,50.0,290.34,1.32,541.78766,,408.6535,0.8706032,335.9437,0.12868357,0.0,0.56967235,19.760893602425654,0.0,0.22932817,0.7762933,341.2667,17.300898,0.0,,490.81107,,7.407759,,8.004981,7.302203,4.542597,2019,17.300898,290.34,0.92510736,0.046979167,17.19,0.373,368.64921249570943,1.7623405390680895,10.167987245985795,7.806859999607414,9.29343484367002,7.803796299036508,0.8745524023157749,0.0030637005709062,0.9283503206175864,317.0420381291849,391.6561344809476,17,0.0,0.4989
178,US-WCr,45.8059,-90.0799,5406,8,15TYL,2019-06-19 00:00:00,2019-06-19,170,2019-06-18 17:59:40.824,0.1185800731182098,40.44513702392578,1.9534012079238887,0.3518864214420318,73.40286935249796,4.0,5510,45.8059,-90.0799,5409,4,15TYL,6/19/19 19:56,55:45.8,314.74463,0.8153693,1.0,0.00444,4.7930765,0.0444,222.5886,0.972,50.0,296.66,1.48,622.1743,,503.67307,0.9040271,410.78952,0.09537046,0.0,0.52805513,19.760893602425654,0.0,0.20963202,0.0,3.2744558,21.119877,0.0,,490.8518,,8.077783,,8.644153,7.812447,15.011805,2019,21.119877,296.66,0.92510736,0.046979167,23.51,0.373,368.64921249570943,1.7623405390680895,10.167987245985795,7.806859999607414,9.29343484367002,7.803796299036508,0.8745524023157749,0.0030637005709062,0.9283503206175864,339.8205415749279,426.88747517102354,17,0.0,0.4989
179,US-WCr,45.8059,-90.0799,5406,8,15TYL,2019-06-19 00:00:00,2019-06-19,170,2019-06-18 17:59:40.824,0.1185800731182098,40.44513702392578,1.9534012079238887,0.3518864214420318,73.40286935249796,4.0,5511,45.8059,-90.0799,5409,4,15TYL,6/19/19 19:56,55:45.8,314.74463,0.8153693,1.0,0.00444,4.7930765,0.0444,222.5886,0.972,50.0,296.66,1.48,622.1743,,503.67307,0.9040271,410.78952,0.09537046,0.0,0.52805513,19.760893602425654,0.0,0.20963202,0.0,3.2744558,21.119877,0.0,,490.8518,,8.077783,,8.644153,7.812447,15.011805,2019,21.119877,296.66,0.92510736,0.046979167,23.51,0.373,368.64921249570943,1.7623405390680895,10.167987245985795,7.806859999607414,9.29343484367002,7.803796299036508,0.8745524023157749,0.0030637005709062,0.9283503206175864,339.8205415749279,426.88747517102354,17,0.0,0.4989
180,US-WCr,45.8059,-90.0799,5406,8,15TYL,2019-06-19 00:00:00,2019-06-19,170,2019-06-18 17:59:40.824,0.1185800731182098,40.44513702392578,1.9534012079238887,0.3518864214420318,73.40286935249796,4.0,5512,45.8059,-90.0799,5409,4,15TYL,6/19/19 19:56,55:45.8,314.74463,0.8153693,1.0,0.00444,4.7930765,0.0444,222.5886,0.972,50.0,296.66,1.48,622.1743,,503.67307,0.9040271,410.78952,0.09537046,0.0,0.52805513,19.760893602425654,0.0,0.20963202,0.0,3.2744558,21.119877,0.0,,490.8518,,8.077783,,8.644153,7.812447,15.011805,2019,21.119877,296.66,0.92510736,0.046979167,23.51,0.373,368.64921249570943,1.7623405390680895,10.167987245985795,7.806859999607414,9.29343484367002,7.803796299036508,0.8745524023157749,0.0030637005709062,0.9283503206175864,339.8205415749279,426.88747517102354,17,0.0,0.4989
181,US-WCr,45.8059,-90.0799,5528,7,15TYL,2019-06-27 00:00:00,2019-06-27,178,2019-06-26 17:59:40.824,0.0812508463859558,-0.0507311485707759,2.317694187164306,0.3500066995620727,73.40247898595,4.0,5532,45.8059,-90.0799,5528,7,15TYL,6/27/19 11:42,41:49.8,,,,,,,,0.952,,284.98,1.76,,,,,,,,,255.14350895836964,,,,,,,,488.34033,,6.884748,,7.482213,6.8314443,18.204517,2019,,284.98,0.94802004,0.1379322,11.83,0.373,368.4054318092001,12.9618860516869,117.13564943140392,126.0895778969616,28.11818883790168,12.263085085109545,89.01746059350226,113.82649281185206,35.19250550634764,,356.0456263449377,17,0.0,0.4989
182,US-WCr,45.8059,-90.0799,5528,7,15TYL,2019-06-27 00:00:00,2019-06-27,178,2019-06-26 17:59:40.824,0.0812508463859558,-0.0507311485707759,2.317694187164306,0.3500066995620727,73.40247898595,4.0,5533,45.8059,-90.0799,5528,7,15TYL,6/27/19 11:42,41:49.8,,,,,,,,0.952,,284.98,1.76,,,,,,,,,255.14350895836964,,,,,,,,488.34033,,6.884748,,7.482213,6.8314443,18.204517,2019,,284.98,0.94802004,0.1379322,11.83,0.373,368.4054318092001,12.9618860516869,117.13564943140392,126.0895778969616,28.11818883790168,12.263085085109545,89.01746059350226,113.82649281185206,35.19250550634764,,356.0456263449377,17,0.0,0.4989
183,US-WCr,45.8059,-90.0799,5528,7,15TYL,2019-06-27 00:00:00,2019-06-27,178,2019-06-26 17:59:40.824,0.0812508463859558,-0.0507311485707759,2.317694187164306,0.3500066995620727,73.40247898595,4.0,5534,45.8059,-90.0799,5528,7,15TYL,6/27/19 11:42,41:49.8,,,,,,,,0.952,,284.98,1.76,,,,,,,,,255.14350895836964,,,,,,,,488.34033,,6.884748,,7.482213,6.8314443,18.204517,2019,,284.98,0.94802004,0.1379322,11.83,0.373,368.4054318092001,12.9618860516869,117.13564943140392,126.0895778969616,28.11818883790168,12.263085085109545,89.01746059350226,113.82649281185206,35.19250550634764,,356.0456263449377,17,0.0,0.4989
184,US-WCr,45.8059,-90.0799,7131,8,15TYL,2019-10-08 00:00:00,2019-10-08,281,2019-10-07 17:59:40.824,0.0767556279897689,0.0505143068730831,0.8649532198905945,0.3017930388450622,93.6601790252244,4.0,5672,45.8059,-90.0799,7131,8,15TYL,10/8/19 19:07,07:39.8,199.20169,0.94392765,1.0,0.003,1.64593475,0.03,130.52176,0.974,32.770824,291.32,1.0,366.85916,,246.77371,0.605958,233.00374,0.05418453,0.33971485,0.52379864,0.0,0.0,0.2337431,0.0,1.9192489,17.351807,0.0,,489.05972,,7.649203,,8.218583,7.4981513,10.978474,2019,17.351807,291.32,0.5392251,0.13701372,18.17,0.373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314.46572263742,397.7876910211228,17,0.0,0.4989
185,US-xAB,45.7624,-122.3303,11129,4,10TER,2020-06-22 00:00:00,2020-06-22,174,2020-06-21 15:50:40.728,0.0662665069103241,3.1517114639282227,2.131829023361206,0.3128237128257751,51.138419430287016,3.0,5794,45.7624,-122.3303,11129,4,10TER,6/22/20 15:26,17:05.7,196.57916,0.43251845,1.0,0.00516,4.4332817,0.051599998,74.523834,0.964,11.664661,287.02,1.72,279.98907,,194.65074,0.21836399,84.526794,0.69114363,0.09050325,0.74686426,428.2740341508374,319.7810039601434,0.34766844,0.4337426,250.13512,14.11329,0.0,,369.492,,6.954812,,7.6187296,6.9675336,24.416727,2020,14.11329,287.02,0.86121595,0.101719104,13.87,0.475,809.4375472595057,25.977330753453888,199.35409498882387,202.8226309367008,112.75896297641935,200.25191710800803,86.5951320124045,2.5707138286927886,43.56365102028858,306.03896595302297,370.9683451234284,15,6.69,0.604
186,US-xAB,45.7624,-122.3303,11190,4,10TER,2020-06-26 00:00:00,2020-06-26,178,2020-06-25 15:50:40.728,0.0781328529119491,-0.0156611483544111,2.176679849624634,0.3120841979980469,51.174356220053646,3.0,5797,45.7624,-122.3303,11190,4,10TER,6/26/20 13:51,42:26.7,,,,,,,,0.962,,285.92,1.64,,,,,,,,,628.9457840849459,,,,,,,,369.0507,,7.0016856,,7.624139,7.048536,23.107239,2020,,285.92,0.8720482,0.1010958,12.77,0.475,808.5952405712312,37.509725357329,284.43353553836624,308.00134180233226,36.28269187648623,0.0,248.15084366188,308.00134180233226,63.58377719869488,,364.5561180482143,15,6.69,0.604
187,US-xAB,45.7624,-122.3303,11818,7,10TER,2020-08-06 00:00:00,2020-08-06,219,2020-08-05 15:50:40.728,0.0637035146355629,2.624802073114552e-05,1.7359412908554075,0.3086414635181427,55.56459627535268,3.0,5813,45.7624,-122.3303,11818,7,10TER,8/6/20 02:11,02:08.7,,,,,,,,0.972,,292.3,1.24,,,,,,,,,568.6617336074771,,,,,,,,368.40063,,7.8110814,,8.375999,7.643131,9.061301,2020,,292.3,0.8602083,0.10022292,19.15,0.475,733.9866252776217,32.880103916308954,255.46691856927265,281.2511610023444,33.2172732208924,1.7241478358465503,222.24964534838023,279.52701316649785,56.99293943440349,,402.3395304280101,15,6.69,0.604
188,US-xDL,32.5417,-87.8039,7501,10,16SDB,2019-11-01 00:00:00,2019-11-01,305,2019-10-31 18:08:47.064,0.1092094480991363,-2.7963562843069667e-06,0.6899228096008301,0.2676289081573486,99.22122758490848,3.0,6067,32.5417,-87.8039,7501,11,16SDB,11/1/19 15:53,02:13.1,65.767235,0.6500181,1.0,0.00204,2.0042021,0.020399999,144.93152,0.97,0.0,282.44,0.68,384.40338,,214.86096,0.92452246,139.72664,0.059001718,0.015215827,0.46815708,0.0,0.0,0.32675093,0.0,1.3107264,7.7510343,0.0,,6.1694202,,6.4931664,,7.0651245,6.7502494,16.92952,2019,7.7510343,282.44,0.65875584,0.10266874,9.29,0.478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.14585369542186,350.01586021546245,18,11.44,0.47250000000000003
189,US-xDL,32.5417,-87.8039,7501,10,16SDB,2019-11-01 00:00:00,2019-11-01,305,2019-10-31 18:08:47.064,0.1092094480991363,-2.7963562843069667e-06,0.6899228096008301,0.2676289081573486,99.22122758490848,3.0,6068,32.5417,-87.8039,7501,11,16SDB,11/1/19 15:53,02:13.1,65.767235,0.6500181,1.0,0.00204,2.0042021,0.020399999,144.93152,0.97,0.0,282.44,0.68,384.40338,,214.86096,0.92452246,139.72664,0.059001718,0.015215827,0.46815708,0.0,0.0,0.32675093,0.0,1.3107264,7.7510343,0.0,,6.1694202,,6.4931664,,7.0651245,6.7502494,16.92952,2019,7.7510343,282.44,0.65875584,0.10266875,9.29,0.478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.14585369542186,350.01586021546245,18,11.44,0.47250000000000003
190,US-xDL,32.5417,-87.8039,8325,10,16SDB,2019-12-24 00:00:00,2019-12-24,358,2019-12-23 18:08:47.064,0.174835130572319,8.39315414428711,2.735793352127075,0.2836912274360657,104.09216640564104,3.0,6084,32.5417,-87.8039,8325,11,16SDB,12/24/19 18:50,59:23.1,416.89294,0.57498366,,,1.5723808,,115.48135,0.974,50.0,293.92,1.44,256.00537,,226.9735,0.66821384,131.10481,0.15838593,0.16128586,0.66054565,0.0,0.0,0.35488337,0.2786616,141.16806,18.941633,0.0,,7.637315,,8.061107,,8.51699,7.7790537,14.8413105,2019,18.941633,293.92,0.39587528,0.093799956,20.77,0.478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333.7226336691061,412.17978757670863,18,11.44,0.47250000000000003
191,US-xDL,32.5417,-87.8039,8325,10,16SDB,2019-12-24 00:00:00,2019-12-24,358,2019-12-23 18:08:47.064,0.174835130572319,8.39315414428711,2.735793352127075,0.2836912274360657,104.09216640564104,3.0,6085,32.5417,-87.8039,8325,11,16SDB,12/24/19 18:50,59:23.1,416.89294,0.57498366,,,1.5723808,,115.48135,0.974,50.0,293.92,1.44,256.00537,,226.9735,0.66821384,131.10481,0.15838593,0.16128586,0.66054565,0.0,0.0,0.35488337,0.2786616,141.16806,18.941633,0.0,,7.637315,,8.061107,,8.51699,7.7790537,14.8413105,2019,18.941633,293.92,0.39587528,0.093799956,20.77,0.478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333.7226336691061,412.17978757670863,18,11.44,0.47250000000000003
192,US-xDL,32.5417,-87.8039,8508,9,16SDB,2020-01-05 00:00:00,2020-01-05,5,2020-01-04 18:08:47.064,0.0340806543827056,0.0,0.6411094665527344,0.3150995373725891,103.78102542837716,3.0,6091,32.5417,-87.8039,8508,10,16SDB,1/5/20 14:04,13:08.1,,,,,,,,0.98,,279.4,0.72,,,,,,,,,0.0,,,,,,,,5.7520285,,6.1850224,,6.8128715,6.4620976,0.91913223,2020,,279.4,0.3007411,0.08684458,6.25,0.478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,338.64359130012826,18,11.44,0.47250000000000003
193,US-xDL,32.5417,-87.8039,8508,9,16SDB,2020-01-05 00:00:00,2020-01-05,5,2020-01-04 18:08:47.064,0.0340806543827056,0.0,0.6411094665527344,0.3150995373725891,103.78102542837716,3.0,6092,32.5417,-87.8039,8508,10,16SDB,1/5/20 14:04,13:08.1,,,,,,,,0.98,,279.4,0.72,,,,,,,,,0.0,,,,,,,,5.7520285,,6.1850224,,6.8128715,6.4620976,0.91913223,2020,,279.4,0.3007411,0.08684458,6.25,0.478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,338.64359130012826,18,11.44,0.47250000000000003
194,US-xDL,32.5417,-87.8039,8854,2,16SDB,2020-01-27 00:00:00,2020-01-27,27,2020-01-26 18:08:47.064,0.2063793241977691,25.242828369140625,2.007112979888916,0.3277509808540344,101.82928309055514,3.0,6094,32.5417,-87.8039,8854,2,16SDB,1/27/20 21:13,22:38.1,147.54921,0.49654067,,,1.0225724,,51.474068,0.974,0.0,285.28,1.04,95.98939,,82.79144,0.61515987,40.95658,0.16087031,0.2226111,0.65966564,0.0,0.0,0.3375329,0.0,11.6815,12.741002,0.0,,6.5082583,,6.8220367,,7.449635,6.928622,3.3999484,2020,12.741002,285.28,0.32432908,0.08833818,12.13,0.478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.4057752421682,365.8098863955337,18,11.44,0.47250000000000003
